dataset_id,workflow,model_family,strategy,iteration,rmse
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,47,0.01715671789354034
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,48,0.013592692309455706
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,49,0.013546614945977337
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,50,0.01477114040865112
DS15,mc.lm_SMOTET,lm,SMOTET,1,0.024932401824227443
DS15,mc.lm_SMOTET,lm,SMOTET,2,0.026274356503118095
DS15,mc.lm_SMOTET,lm,SMOTET,3,0.023123245573396164
DS15,mc.lm_SMOTET,lm,SMOTET,4,0.023001263772872052
DS15,mc.lm_SMOTET,lm,SMOTET,5,0.024503149249710917
DS15,mc.lm_SMOTET,lm,SMOTET,6,0.022596513851488295
DS15,mc.lm_SMOTET,lm,SMOTET,7,0.023506024783056675
DS15,mc.lm_SMOTET,lm,SMOTET,8,0.023676850720592585
DS15,mc.lm_SMOTET,lm,SMOTET,9,0.02370844815046138
DS15,mc.lm_SMOTET,lm,SMOTET,10,0.023880924324724828
DS15,mc.lm_SMOTET,lm,SMOTET,11,0.02332224095902045
DS15,mc.lm_SMOTET,lm,SMOTET,12,0.02203407249721026
DS15,mc.lm_SMOTET,lm,SMOTET,13,0.022777675995775366
DS15,mc.lm_SMOTET,lm,SMOTET,14,0.02310780982426745
DS15,mc.lm_SMOTET,lm,SMOTET,15,0.02370693530477812
DS15,mc.lm_SMOTET,lm,SMOTET,16,0.023667902145978977
DS15,mc.lm_SMOTET,lm,SMOTET,17,0.02351359738902624
DS15,mc.lm_SMOTET,lm,SMOTET,18,0.023579095130043307
DS15,mc.lm_SMOTET,lm,SMOTET,19,0.024839088553446922
DS15,mc.lm_SMOTET,lm,SMOTET,20,0.023441889076671236
DS15,mc.lm_SMOTET,lm,SMOTET,21,0.02366581550444883
DS15,mc.lm_SMOTET,lm,SMOTET,22,0.02351519285052611
DS15,mc.lm_SMOTET,lm,SMOTET,23,0.023684578740038344
DS15,mc.lm_SMOTET,lm,SMOTET,24,0.024614046907737715
DS15,mc.lm_SMOTET,lm,SMOTET,25,0.02082732194585035
DS15,mc.lm_SMOTET,lm,SMOTET,26,0.02076544323076096
DS15,mc.lm_SMOTET,lm,SMOTET,27,0.019442450281243927
DS15,mc.lm_SMOTET,lm,SMOTET,28,0.018623145807920842
DS15,mc.lm_SMOTET,lm,SMOTET,29,0.019621148489876734
DS15,mc.lm_SMOTET,lm,SMOTET,30,0.017999168409113867
DS15,mc.lm_SMOTET,lm,SMOTET,31,0.01921358029987524
DS15,mc.lm_SMOTET,lm,SMOTET,32,0.018789010177371362
DS15,mc.lm_SMOTET,lm,SMOTET,33,0.018279032701879968
DS15,mc.lm_SMOTET,lm,SMOTET,34,0.020293441015079374
DS15,mc.lm_SMOTET,lm,SMOTET,35,0.015223444290646102
DS15,mc.lm_SMOTET,lm,SMOTET,36,0.015323475422589035
DS15,mc.lm_SMOTET,lm,SMOTET,37,0.017999384457933674
DS15,mc.lm_SMOTET,lm,SMOTET,38,0.017706942166399137
DS15,mc.lm_SMOTET,lm,SMOTET,39,0.018388149087230857
DS15,mc.lm_SMOTET,lm,SMOTET,40,0.0172459666894067
DS15,mc.lm_SMOTET,lm,SMOTET,41,0.018281785549438247
DS15,mc.lm_SMOTET,lm,SMOTET,42,0.01618820589483287
